Año Reporte ANID,Año publicación,L1,L2,L3,L4,Inter Línea,WoS,Indexación,DOI/ISBN /Link,Autor/a 1 COES,Autor/a 2 COES,Autor/a 3 COES,Autor/a 4 COES,Otros/as Auores/as ,Título,Journal/Editorial,Vol,Issue,Pags,Idioma,APA,Artículo,Libro,Capítulo libro,Documento de Trabajo,Otro,Redes Nac.,Redes Internac.,ECI,ELSOC,Género,Elites,Constituyente,Migraciones,Publicación relacionada a mini coes,Impacto 2012 (un año),Impacto 2013 ,Impacto 2014,Impacto 2015,Impacto 2016,Impacto 2017,Ranking 2013,Ranking 2015,Ranking 2016,Ranking 2017,Cuartil,Impacto 5 años (2013),Impacto 5 años (2015),Impacto 5 años (2016),Impacto 5 años (2017),Cuartil 2013,Cuartil 2015,Cuartil 2016,Cuartil 2017,Factor de impacto ,Cuartil journal (best JIF),Citas Google Scholar (al 9/08/ 2021),Top 10% (en alguno de los ranking),Año Reporte ANID,Subido a la Web,"Sociabilidad (redes sociales, capital social, sociabilidad urbana, vínculo social, etc.
Confianza interpersonales)"
2018,2019,0,0,0,1,0,0,Latindex,http://limite.uta.cl/index.php/limite/article/view/274,Carolina Aguilera,,,,,La memoria está llena de ciudad: renovación urbana y patrimonio carcelario en la postdictadura chilena,LÍMITE Revista Interdisciplinaria de Filosofía y Psicología,13,41,60-69,Español,"Aguilera, C. (2018). La memoria está llena de ciudad: Renovación urbana y memorias subterráneas en la demolición de la cárcel pública en la postdictadura chilena. LÍMITE Revista Interdisciplinaria de Filosofía y Psicología, 13(41).",1,0,0,0,0,0,0,,,0,0,0,0,,-,,,,,,,,,,,,,,,,,,,,,1,,2018,,0
2018,2019,0,0,1,0,0,1,WoS,https://scielo.conicyt.cl/scielo.php?script=sci_abstract&pid=S0718-090X2019000100049&lng=en&nrm=iso,Patricio Navia,,,,Lucas Perelló,"One-Night Stands and Long-Term Commitments. Presidential Approval for Sebastián Piñera in Chile, 2010-2014",Revista de Ciencia Política,,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,"0,413",,,,148/169 (Political Science),4,,,,"0,777",,,,,0.906,3,1,0,2018,,0
2018,2019,0,0,1,0,0,1,WoS,No disponible,Matías Bargsted,Nicolás Somma,,,Benjamín Muñoz,"Participación Electoral en Chile: Una aproximación de Edad, Período y Cohorte",Revista de Ciencia Política,,,,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,"0,413","0,188","0,262","0,136","0,393",,138/157 Political Science,154/163 Political Science,137/165 Political Science,,-,"0,276","0,257","0,672",,4,4,4,,0.906,3,1,0,2018,,0
2018,2019,0,0,1,0,0,1,WoS,http://hdl.handle.net/11651/2910,Patricio Navia,,,,Sebastián Rivera,"Personalización de la política, atributos personales y evaluación presidencial. El caso de Chile, 2008-2016",Política y Gobierno,26,1,65-91,Español,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,"0,741",,,,123/169 (Political Science),3,,,,"0,549",,,,,0.714,4,1,0,2018,,0
2018,2019,0,0,1,0,0,0,Latindex,http://dx.doi.org/10.14201/rlop.22354,Patricio Navia,,,,José Miguel Cabezas,"PRESIDENTIAL APPROVAL IN CHILE, 1990-2018:
VARIANCE IN U-SHAPED CURVES1",Revista Latinoamericana de Opinión Pública,,,,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2018,,0
2018,2019,0,0,0,1,0,1,WoS,https://doi.org/10.3989/ris.2019.77.1.17.310,Modesto Gayo,María Luisa Méndez,,,Gabriel Otero,School choice and the selection of families upper middle class reproduction in Santiago de Chile,Revista Internacional de Sociología,77,1,,Inglés,"Gayo Cal, M., G. Otero Cabrol y M. L. Méndez. 2019. “Elección escolar y selección de familias: reproducción de la clase media alta en Santiago de Chile”. Revista Internacional  de Sociología 77(1):e120. https://doi.org/10.3989/ris.2019.77.1.17.310",1,0,0,0,0,0,0,,,0,0,0,0,,"0,254",0,"0,189","0,258","0,491","0,64",118/138 Sociology,125/142 Sociology,111/143 Sociology,114/147 Sociology,4,"0,255",0,"0,476","0,759",4,4,4,4,0.794,4,1,0,2018,,0
2018,2019,0,0,1,0,0,1,WoS,https://doi.org/10.1111/blar.12956,Nicolás Somma,Sofia Donoso,,,Federico M. Rossi,The attachment of demonstrators to institutional politics: Comparing LGBTIQ pride marches in Argentina and Chile,Bulletin of Latin American Research,,,,Inglés,"SOMMA, N. M., ROSSI, F. M., & DONOSO, S. (2019). The Attachment of Demonstrators to Institutional Politics: Comparing LGBTIQ Pride Marches in Argentina and Chile. Bulletin of Latin American Research",1,0,0,0,0,0,1,,,1,0,0,0,,,,,,,"0,854",,,,23/68 (Area Studies),2,,,,"0,645",,,,,0.586,,5,,2018,,0
2018,2019,1,0,0,0,0,1,WoS,http://doi.org/10.3368/jhr.54.4.0617.8835R,Sebastián Gallegos,,,,"Mayer, Kalil, Oreopoulos",Using Behavioral Insights to Increase Parental Engagement,Journal of Human Resources,Online First,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,"1,985","1,559","1,507",2,"4,047","6,531",,52/345 (Economics); 5/26 (Industrial relations & labor),8/347 (Economics); 1/27 (Industrial relations & labor),2/353 (Economics); 1/27 (Industrial relations & labor),1,,"2,934","3,618","4,921",,1,1,1,3.698,1,127,1,2018,,1
2018,2019,0,1,0,0,0,1,WoS,https://doi.org/10.1002/ijop.12626,Roberto González,,,,"Lay, S., Zagefka, H., González, R., Álvarez, B., & Valdenegro, D. ",Don't forget the group! The importance of group norms for shaping helping responses.,International Journal of Psychology,55,4,518-531,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"1,255",3,5,0,2020,,1
2018,2020,0,0,1,0,0,0,BOOK(CH),No disponible,Sofía Donoso,,,,,Student movements in Latin America: Pushing the education agenda and beyond,M.Rossi,,,,Inglés,,0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2018,,0
2018,2020,0,1,0,0,0,1,WoS,https://doi.org/10.1344/sn2020.24.22465,Nicolás Angelcos,Dariela Sharim,,,"Luis Campos, Teresa Ropert","De protagonistas a denegados: el doble trauma en un caso de relocalización post-incendio en Valparaíso, Chile",Scripta Nova. Revista electrónica de Geografía y Ciencias Sociales,24,636,,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,667",4,1,0,2020,,0
2018,2021,0,0,1,0,0,0,BOOK(CH),No disponible,Sofía Donoso,Nicolás Somma,,,,The Student Movement in Chile: Reshaping both the contents and terms of politics,Rowman & Littlefield,,,,Inglés,"Donoso, S; Somma, N. (2021). The Student Movement in Chile: Reshaping both the contents and terms of politics. Bessant, J., Mejías Mesinas, A. y Pickard, Sarah (Eds). When Students Protest.",0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2018,0,1
2018,2018,1,0,0,0,0,0,No index,,"Sehnbruch, K.; González, P; Apablaza, M.; Mendez, R.; Arriagada, V.",,,,,"Measuring the Quality of Employment (QoE) in Central
America: A multidimensional approach",,,,,,"Arriagada, V., Méndez, R., Sehnbruch, K., Apablaza, M., González, P. (2018). Measuring the Quality of Employment (QoE) in Central America: A multidimensional approach. Serie Documentos de Trabajo COES, Documento de trabajo N°38, pp 1-51.",0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2018,0,1,0,0,0,1,WoS,https://doi.org/10.1002/ejsp.2511,María Chayinska,,,,"Minescu, A.",“They've conspired against us”: Understanding the role of social identification and conspiracy beliefs in justification of ingroup collective behavior,European Journal of Social Psychology,48,7,990-998,Inglés,"Chayinska, M., & Minescu, A. (2018). “They’ve conspired against us”: Understanding the role of social identification and conspiracy beliefs in justification of ingroup collective behavior. European Journal of Social Psychology, 48(7), 990–998. https://doi.org/10.1002/ejsp.2511",1,0,0,0,0,0,1,,,0,0,0,0,,0,,,"1,921","1,973","2,048",,"22/62 (Psychology, Social)","21/62 (Psychology, Social)","23/64 (Psychology, Social)",-,,"2,297","2,34","2,63",,2,2,2,1.775,2,2,0,2019,,1
2019,2019,0,1,0,0,0,1,WoS,https://doi.org/10.1111/bjso.12283,María Chayinska,,,,"Minescu, A., & McGarty, C.",‘We fight for a better future for our country’: Understanding the Ukrainian Euromaidan movement as the emergence of a social competition strategy,British Journal of Social Psychology,58,1,45-65,Inglés,"Chayinska, M., Minescu, A., & McGarty, C. (2019). “We fight for a better future for our country”: Understanding the Ukrainian Euromaidan movement as the emergence of a social competition strategy. British Journal of Social Psychology, 58(1), 45–65. https://doi.org/10.1111/bjso.12283",1,0,0,0,0,0,1,,,0,0,0,0,,0,,,"1,798","1,692","1,775",,"23/62 (Psychology, Social)","30/62 (Psychology, Social)","29/64 (Psychology, Social)",-,,"2,427","2,35","2,304",,2,2,2,2.736,2,1,0,2019,,0
2019,2019,0,0,1,0,0,1,WoS,https://doi.org/10.1111/gove.12453,Mathilde Allain,Aldo Madariaga,,,,Understanding policy change through bricolage: The case of Chile's renewable energy policy,Governance,33,3,675-692,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"2,899",1,3,0,2020,,0
2019,2019,0,0,1,0,0,1,WoS,doi:10.1017/S0022216X19000932,Aldo Madariaga,Cristóbal Rovira,,,,"Right-Wing Moderation, Left-Wing Inertia and Political Cartelisation in Post-Transition Chile",Journal of Latin American Studies,52,2,343-371,Inglés,"Madariaga, A., & Rovira Kaltwasser, C. (2020). Right-Wing Moderation, Left-Wing Inertia and Political Cartelisation in Post-Transition Chile. Journal of Latin American Studies, 52(2), 343-371. doi:10.1017/S0022216X19000932",1,0,0,0,0,0,0,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,545",3,12,0,2020,,0
2019,2019,0,0,0,1,0,1,WoS,https://doi.org/10.1177%2F0308518X19852639,Ernesto López-Morales,Claudia Sanhueza, Environment and Planning A. ,,"Sebastián Epsinoza, Felipe Ordenes, Hernán Orozco","Rent gap formation due to public infrastructure and planning policies: an analysis of Greater Santiago, Chile, 2008-2011",Environment and Planning A-Economy and Space,51,7,1536-1557,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"3,033",1,16,0,2020,,0
2019,2020,1,0,0,0,0,1,WoS,https://doi.org/10.1016/j.worlddev.2019.104738,Kirsten Sehnbruch,,,,"Pablo González, Mauricio Apablaza, Rocío Méndez, Verónica Arriagada",The Quality of Employment (QoE) in Nine Latin American Countries: a Multidimensional Perspective,World Development,127,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"5,278",1,28,1,2020,,0
2019,2020,0,0,0,1,0,1,WoS,https://doi.org/10.1080/17530350.2019.1652673,Paz Concha,,,,Arturo Arriagada,Cultural intermediaries in the making of branded music events: digital cultural capital in tension,Journal of Cultural Economy,13,1,42-53,Inglés,"Arturo Arriagada & Paz Concha (2020) Cultural intermediaries in the making of branded music events: digital cultural capital in tension, Journal of Cultural Economy, 13:1, 42-53, DOI: 10.1080/17530350.2019.1652673",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"1,959",1,3,1,2020,,1
2020,2019,0,0,1,0,0,1,WoS,http://dx.doi.org/10.4067/S0718-090X2019000200191  ,Catherine Reyes-Housholder,,,,Beatriz Roque,Chile 2018: Desafíos al poder de género desde la calle hasta La Moneda,Revista de Ciencia Política,39,2,,Español,"Reyes-Housholder, Catherine, & Roque, Beatriz. (2019). Chile 2018: desafíos al poder de género desde la calle hasta La Moneda. Revista de ciencia política (Santiago), 39(2), 191-216.",1,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0.906,3,27,0,2020,,0
2020,2019,1,0,0,0,0,0,WoS,https://doi.org/10.1177/1024258919832213,Kirsten Sehnbruch,,,,"Piasna,A., Burchell, B.","Job Quality in the European Employment Strategy: One Step forward, two Steps back?",Transfer-European Review of Labour and Research,,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.367,2,0,1,2020,,0
2020,2019,1,0,0,0,0,1,WoS,https://doi.org/10.1016/j.ijedudev.2019.01.006,Dante Contreras,,,,"Delgadillo, J.; Riveros, G.",Is home overcrowding a significant factor in children’s academic performance? Evidence from Latin America.,International Journal of Educational Development,67,,1-17,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.610,,7,,,,0
2020,2019,1,0,0,0,0,1,WoS ,http://bit.ly/2NCyLub,Ignacio Madero-Cabib,,,,Isabel Baumann,Retirement trajectories in countries with flexible retirement policies but different welfare regimes.,Journal of Aging and Social Policy,,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.283,,3,0,2020,,0
2020,2019,1,0,0,0,0,1,WoS,https://doi.org/10.1108/ER-01-2019-0036,Francisca Gutiérrez,,,,"Martin, A.",Towards a sustainable HRM in Latin America? Union-management relationship in Chile,Employee Relations,Ahead of print,,,Inglés,"Gutiérrez Crocco, F. and Martin, A. (2019), ""Towards a sustainable HRM in Latin America? Union-management relationship in Chile"", Employee Relations, Vol. ahead-of-print No. ahead-of-print. https://doi.org/10.1108/ER-01-2019-0036",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.496,,6,,,,0
2020,2020,0,0,0,1,0,1,WoS,http://www.eure.cl/index.php/eure/article/view/2913,Miguel Pérez,,,,,‘Uno tiene que tener casa donde nació’.Ciudadanía y derecho a la ciudad en Santiago,EURE,45,135,71-90,Español,"Pérez, M. (2019). “Uno tiene que tener casa donde nació”. Ciudadanía y derecho a la ciudad en Santiago. Revista EURE-Revista de Estudios Urbano Regionales, 45(135).",1,0,0,0,0,0,0,,,0,0,0,0,,,0,"0,268","0,303","0,493","0,784",,,33/37 Urban Studies,34/40 Urban Studies,4,"0,43",1,"0,85","0,946",,,,,0.905,4,9,0,2020,,0
2020,2020,0,0,1,0,0,1,WoS,https://doi.org/10.1177/1065912919838626,Catherine Reyes-Housholder,,,,,A Theory of Gender's Role on Presidential Approval Ratings in Corrupt Times,Political Research Quarterly,73,3,540-555,Inglés,"  Reyes-Housholder, C. (2020). A Theory of Gender’s Role on Presidential Approval Ratings in Corrupt Times. Political Research Quarterly, 73(3), 540–555. https://doi.org/10.1177/1065912919838626
  Reyes-Housholder, C. (2020). A Theory of Gender’s Role on Presidential Approval Ratings in Corrupt Times. Political Research Quarterly, 73(3), 540–555. https://doi.org/10.1177/1065912919838626
  Reyes-Housholder, C. (2020). A Theory of Gender’s Role on Presidential Approval Ratings in Corrupt Times. Political Research Quarterly, 73(3), 540–555. https://doi.org/10.1177/1065912919838626
",1,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1362,,16,,2020,,0
2020,2020,0,0,0,1,0,1,WoS,https://repositorio.cepal.org/handle/11362/44743,Ricardo Rivas,,,,,Factores hereditarios y sociales que explican la desigualdad en las habilidades tempranas: el caso de los niños chilenos,Revista CEPAL,,128,207-223,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.441,,1,,2020,,0
2020,2020,0,0,1,0,0,0,BOOK ,978-9566063049,Claudia Heiss,,,,,¿Por qué necesitamos una nueva Constitución?,Aguilar,,,,Español,"Heiss, C. (2020). ¿Por qué necesitamos una nueva Constitución? Santiago, Chile: Aguilar",0,1,0,0,0,0,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,15,,2020,,0
2020,2020,0,0,0,1,0,0,BOOK(CH),78-607-8509-56-0,Matías Garretón,Luis Valenzuela,,,,"Antes y después del Transantiago, un deterioro desigual de la movilidad cotidiana",Editorial Mexiquense,,,,Español,,0,0,1,0,0,1,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,0
2020,2020,0,1,0,0,0,0,BOOK(CH),978-9562892209,Daniel Miranda,Juan Carlos Castillo,,,,Cambios en la participación política de los escolares: Saltar el Torniquete: reflexiones de las juventudes de octubre.,Fondo de Cultura Económica,,,,Español,,0,0,1,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,0
2020,2020,0,0,0,1,0,0,BOOK(CH),978-8491238713,Gonzalo Delamaza,,,,,Chile: el fracaso de una estrategia equivocada ante la primera etapa de la COVID-19,Marcial Pons,,,,Español,,0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,0,BOOK(CH),https://doi.org/10.1515/9783110420760-016,Mauro Basaure,,,,,"Comisiones de verdad. Dinámicas globales, identitarias y sus límites",De Gruyter,,,,Español,"Basaure, Mauro (2019) “Comisiones de verdad. Dinámicas globales, identitarias y sus límites”, en
 Trauma y memoria cultural. Hispanoamérica y España, Ed. Roland Spiller, Kirsten Mahlke y  Janett Reinstädler, Berlin: De Gruyter",0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,1,0,0,0,0,1,WoS,doi:10.1017/S0022216X20000590,Francisca Gutiérrez,,,,,Contesting the neoliberal order through legal mobilisation: The case of Chilean unions ,Journal of Latin American Studies,,,1-25,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,"0,703","0,41","0,462","0,75","0,568","0,76",29/64 Area Studies,15/69 Area Studies,35/69 Area Studies,27/68 Area Studies,2,"0,816","0,804","0,814","0,962",2,1,3,2,0.909,3,1,,2020,,0
2020,2020,0,0,0,1,0,1,WoS,https://doi.org/10.1016/j.polgeo.2020.102161 ,Felipe Irarrázaval,,,,,Contesting uneven development: The political geography of Natural Gas rents in Peru and Bolivia’,Political Geography,79,,,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.043,,8,,,,0
2020,2020,0,0,0,1,0,0,BOOK(CH),978-1315307473,Paz Concha,,,,,Curating pop-up street food markets in London,Routledge: London,,,,Inglés,"Concha, P. (2020) Curating pop-up street food markets in London. En Falconer, E. (Ed.) Space, taste and affect: Atmospheres that shape how we eat (pp.130-141). London: Routledge.",0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,1,WoS,https://doi.org/10.1177/1750698020915397,Alfredo Joignant,Mauro Basaure,Manuel Gárate,,,"Death, Doubt, Truth and Charisma Exhumations, manipulations and enigmas surrounding the deaths of Salvador Allende and Eduardo Frei",Memory Studies,,,,Inglés,"Joignant, A., Basaure, M., & Gárate, M. (2020). Death, doubt, truth and charisma: Exhumations, enigmas and manipulations surrounding the deaths of Salvador Allende and Eduardo Frei Montalva. Memory Studies, 13(3), 295–312.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.842,,0,1,2020,,0
2020,2020,0,0,1,0,0,0,BOOK(CH),https://www.catalonia.cl/libros/el-pueblo-en-movimiento/,Emmanuelle Barozet,,,,,Del pueblo desigual y unido a la rotura del modelo: el rol de la desigualdad en el estallido del 18/O,Catalonia,,,,Español,,0,0,1,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,1
2020,2020,0,0,1,0,0,0,BOOK(CH),978-956-401-691-7,Daniela Jara,,,,,Hacia una agenda de investigación: perpetradores y memoria cultural en la postdictadura,Universidad de Valparaiso,,,85-102,Español,"Jara, D., 2020. Hacia una agenda de investigación: perpetradores y memoria cultural en la postdictadura. In: X. Faúndez, F. Hatibovic and J. Villanueva, ed., Aproximaciones teóricas y conceptuales en estudios sobre cultura política, memoria y derechos humanos. Valparaíso: Universidad de Valparaíso, pp.85-102.",0,0,1,0,0,1,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,1,WoS,https://doi.org/10.1177/1750698020914017,Daniela Jara,,,,,Haunting and thinking from the Utopian margins: Conversation with Avery Gordon,Memory Studies,,,,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.842,,2,1,,,0
2020,2020,0,0,0,1,0,0,BOOK ,No disponible,Miguel Pérez,,,,,"Housing the Poor: City making, Citizenship, and Dignity in Urban Chile",Stanford University Press,,,,Inglés,"Pérez, M.(s/f). Housing the Poor: City Making, Citizenship, and Dignity in Urban Chile. Book contract en Stanford University Press.",0,1,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,1
2020,2020,0,0,1,0,0,1,WoS, https://doi.org/10.1017/lap.2019.65,Nicolás Somma,,,,,"Insurgency, Political Violence,and Democracy in Latin America",Latin American Politics and Society,,,,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.776,,0,,,,0
2020,2020,0,0,0,1,0,0,BOOK(CH),No disponible,María Luisa Méndez,Modesto Gayo,,,,La movilización de los jóvenes “cuicos” entendida desde procesos de socialización,Fondo de Cultura Económica,,,,Español,,0,0,1,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,1
2020,2020,0,0,1,0,0,0,BOOK(CH),978-2-343-18702-0,Mauro Basaure,,,,,Le Musée de la Mémoire et des Droits de l’Homme au Chili et la Question de la Contextualisation. Deux Logiques Irréconciliables de l’Apprentissage basé sur le passé,L'Harmattan,,,307-328,Francés,"Basaure, M., 2019. Le Musée de la Mémoire et des Droits de l’Homme au Chili et la Question de la Contextualisation. Deux Logiques Irréconciliables de l’Apprentissage basé sur le passé. In: P. Vermeren and F. Cuestas, ed., Une mémoire sans testament. L'après-coup des dictatures militaires en Amérique latine. Paris: L'Harmattan, pp.307-328.",0,0,1,0,0,1,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2020,,0
2020,2020,0,0,0,1,0,1,WoS,https://doi.org/10.1080/24694452.2020.1773231,Felipe Irarrázaval,,,,,Natural Gas Production Networks: Resource making and inter firm dynamics in Peru and Bolivia’,Annals of the Association of American Geographers (AoP),,,,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.810,,3,1,,,0
2020,2020,0,0,1,0,0,0,BOOK ,978-0691182599,Aldo Madariaga,,,,,Neoliberal Resilience. Lessons in Democracy and Development from Latin America and Eastern Europe,Princeton University Press,,,,Inglés,,0,1,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,0,BOOK(CH),978-956-340-161-5,Claudia Heiss,,,,,Paso a paso hacia la constituyente,Le Monde Diplomatique,,,,Español,"Heiss Bendersky, C. (2020).Paso a paso hacia la constituyente. Disponible en http://repositorio.uchile.cl/handle/2250/179064",0,0,1,0,0,1,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,1,WoS,https://doi.org/10.1080/10304312.2020.1737434,Daniela Jara,,,,,Remembering Perpetrators through Documentary Film in Post-dictatorial Chile. In Canet: special issue. ,Continuum: journal of media & cultural studies,,,,Inglés,"Jara, D. (2020). Remembering perpetrators through documentary film in post-dictatorial Chile. Continuum, 1-15.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.376,,2,,2020,,0
2020,2020,0,0,1,0,0,0,BOOK(CH),10.1093/oxfordhb/9780190926557.001.0001,Nicolás Somma,,,,,Social movements in Latin America: mapping the literature,Oxford University Press,,,,Inglés,"Somma, N. M. (2020) Social Movements in Latin America: Mapping the Literature. In The Oxford Handbook of the Sociology of Latin America.",0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,0,1,0,0,0,BOOK ,978-3-030-41172-5,Luis Garrido,,,,,Species of Capital in the Political Elite,Palgrave Macmillan,,,,Inglés,,0,1,0,0,0,0,0,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,2020,,0
2020,2020,0,1,0,0,0,1,WoS,https://doi.org/10.1002/ejsp.2694,Roberto González,,,,"Brandt, M. J., Kuppens, T., Spears, R., Andrighetto, L., Autin, F., Babincak, P., Badea, C., Bae, J., Batruch, A., Becker, J. C., Bocian, K., Bodroža, B., Bourguignon, D., Bukowski, M., Butera, F., Butler, S. E., Chryssochoou, X., Conway, P., Crawford, J. T., Croizet, J-C., de Lemus, S., Degner, J., Dragon, P., Durante, F., Easterbrook, M. J., Essien, I., Forgas, J. P., González, R., Graf, S., Halama, P., Han, G., Hong, R. Y., Houdek, P., Igou, E. R., Inbar, Y., Jetten, J., Jimenez Leal, W., Jiménez-Moya, G., Kumar Karunagharan, J., Kende, A., Korzh, M., Laham, S. M., Lammers, J., Lim, L., Manstead, A. S. R., Međedović, J., Melton, Z. J., Motyl, M., Ntani, S., Owuamalam, C. K., Peker, M., Platow, M. J., Prims, J., Reyna, C., Rubin, M., Saab, R., Sankaran, S., Shepherd, L., Sibley, C. G., Sobkow, A., Spruyt, B., Stroebaek, P., Sümer, N., Sweetman, J., Teixeira, C. P., Toma, C., Ujhelyi, A., van der Toorn, J., van Hiel, A., Vásquez-Echeverría, A., Vazquez, A., Vianello, M., Vranka, M., Yzerbyt, V., & Zimmerman, J. L.",Subjective status and perceived legitimacy across countries.,European Journal of Social Psychology,50,5,921-942,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.415,,7,,,,0
2020,2020,1,0,0,0,0,1,WoS,https://doi.org/10.1016/j.econedurev.2020.102021,Luis Herskovic,,,,,The Effect of Subway Access on School Choice ,Economics of Education Review,78,102021,,Inglés,"Herskovic, L. (2020). The effect of subway access on school choice. Economics of Education Review, 78, 102021.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.519,,5,,2020,,0
2020,2020,1,0,0,0,0,1,WoS,10.1016/j.ijedudev.2020.102163,Dante Contreras,,,,"Brante, M.; Espinoza, S.",The effect of the Integration of Students with Special Educational Needs: Evidence from Chile. ,International Journal of Educational Development,74,,,Inglés,"Contreras Guajardo, D., Brante Contreras, M., Espinoza Rojas, S. y Zúñiga, I. (2020).The effect of the integration of students with special educational needs: Evidence from Chile. Disponible en http://repositorio.uchile.cl/handle/2250/174995",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4.452,,5,1,,,1
2020,2020,1,0,0,0,0,1,WoS,https://doi.org/10.1016/j.econedurev.2020.102011,Paola Bordón,,,,"Canals, C. & Mizala, A.",The gender gap in college major choice in Chile,Economics of Education Review,77,,,Inglés,,1,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1.519,,10,,,,0
2020,2020,0,0,1,0,0,0,BOOK(CH),https://doi.org/10.7135/UPO9780857289278.011,Mauro Basaure,,,,,The Grammar of an Ambivalence: On the Legacy of Pierre Bourdieu in the Critical Theory of Axel Honneth,Phoenix Publishing,,,203-222,Inglés,"Basaure, M. (2011). The grammar of an ambivalence: On the legacy of Pierre Bourdieu in the critical theory of Axel Honneth. En The Legacy of Pierre Bourdieu (pp. 203-222). Anthem Press. https://doi.org/10.7135/UPO9780857289278.011",0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11,,2020,,0
